instance_path,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D1/m_08_n_12_seed_07.txt,8,12,7,2244,0.0900664,5106,2654,2587,2259,0.0379467
dataset_D1/m_08_n_12_seed_08.txt,8,12,8,2366,0.100444,5821,2737,2655,2375,0.040628
dataset_D1/m_08_n_12_seed_09.txt,8,12,9,2218,0.110641,6090,2424,2367,2218,0.0490297
dataset_D1/m_08_n_14_seed_00.txt,8,14,0,2390,0.151546,7370,2533,2653,2393,0.0672078
dataset_D1/m_08_n_14_seed_01.txt,8,14,1,2581,0.118475,7020,3024,3108,2640,0.0496142
dataset_D1/m_08_n_14_seed_02.txt,8,14,2,2437,0.142356,6624,2782,2735,2444,0.0542181
dataset_D1/m_08_n_14_seed_03.txt,8,14,3,2391,0.161339,6711,2549,2594,2397,0.0577554
dataset_D1/m_08_n_14_seed_04.txt,8,14,4,2526,0.0977526,5829,2928,2823,2551,0.0484504
dataset_D1/m_08_n_14_seed_05.txt,8,14,5,2650,0.110433,6659,3045,2999,2697,0.0361556
dataset_D1/m_08_n_14_seed_06.txt,8,14,6,2489,0.125464,6291,2868,2885,2498,0.0438267
dataset_D1/m_08_n_14_seed_07.txt,8,14,7,2671,0.149287,7540,3019,2888,2689,0.0730576
dataset_D1/m_08_n_14_seed_08.txt,8,14,8,2663,0.121585,6336,2893,2836,2677,0.0431655
dataset_D1/m_08_n_14_seed_09.txt,8,14,9,2728,0.106268,6863,3192,3144,2754,0.0441066
dataset_D1/m_08_n_16_seed_00.txt,8,16,0,2674,0.145624,7366,2953,2899,2694,0.0519956
dataset_D1/m_08_n_16_seed_01.txt,8,16,1,2727,0.199809,7776,2936,3048,2750,0.0753733
dataset_D1/m_08_n_16_seed_02.txt,8,16,2,2850,0.159828,8016,3133,3232,2869,0.0827906
dataset_D1/m_08_n_16_seed_03.txt,8,16,3,2740,0.146858,7963,3099,2978,2752,0.0553004
dataset_D1/m_08_n_16_seed_04.txt,8,16,4,2650,0.152416,7219,2856,2830,2672,0.0640843
dataset_D1/m_08_n_16_seed_05.txt,8,16,5,2718,0.191542,7832,3040,3003,2733,0.0743103
dataset_D1/m_08_n_16_seed_06.txt,8,16,6,2934,0.136462,7791,3376,3203,2943,0.0503261
dataset_D1/m_08_n_16_seed_07.txt,8,16,7,3078,0.149287,7964,3537,3381,3078,0.0560294
dataset_D1/m_08_n_16_seed_08.txt,8,16,8,2965,0.161286,8010,3390,3131,2971,0.0584533
dataset_D1/m_08_n_16_seed_09.txt,8,16,9,2963,0.123958,7658,3377,3391,2985,0.0389559
dataset_D1/m_08_n_18_seed_00.txt,8,18,0,3048,0.169394,8577,3323,3350,3061,0.0667876
dataset_D1/m_08_n_18_seed_01.txt,8,18,1,3637,0.140033,9273,4221,4211,3668,0.0624725
dataset_D1/m_08_n_18_seed_02.txt,8,18,2,3339,0.138077,8763,4040,3973,3364,0.0553723
dataset_D1/m_08_n_18_seed_03.txt,8,18,3,3210,0.193324,9201,3548,3521,3242,0.0701983
dataset_D1/m_08_n_18_seed_04.txt,8,18,4,3233,0.192408,9229,3693,3634,3256,0.0630568
dataset_D1/m_08_n_18_seed_05.txt,8,18,5,3237,0.200354,9000,3539,3568,3267,0.0744295
dataset_D1/m_08_n_18_seed_06.txt,8,18,6,2757,0.259794,8440,2931,3056,2769,0.0866088
dataset_D1/m_08_n_18_seed_07.txt,8,18,7,3005,0.233104,8659,3429,3299,3014,0.105207
dataset_D1/m_08_n_18_seed_08.txt,8,18,8,3279,0.198786,9060,3567,3581,3307,0.079439
dataset_D1/m_08_n_18_seed_09.txt,8,18,9,2995,0.175228,8464,3374,3410,3033,0.0645247
dataset_D1/m_08_n_20_seed_00.txt,8,20,0,3870,0.165833,9502,4389,4400,3891,0.0634892
dataset_D1/m_08_n_20_seed_01.txt,8,20,1,3462,0.183006,9267,4055,3821,3489,0.0636639
dataset_D1/m_08_n_20_seed_02.txt,8,20,2,3624,0.171155,9481,4248,4286,3637,0.0779811
dataset_D1/m_08_n_20_seed_03.txt,8,20,3,3224,0.171444,8812,3633,3533,3227,0.068109
dataset_D1/m_08_n_20_seed_04.txt,8,20,4,3640,0.183781,9321,4106,4126,3662,0.0890501
dataset_D1/m_08_n_20_seed_05.txt,8,20,5,3755,0.205058,10722,4129,4132,3770,0.0785993
dataset_D1/m_08_n_20_seed_06.txt,8,20,6,3773,0.17359,9822,4458,4373,3849,0.0677615
dataset_D1/m_08_n_20_seed_07.txt,8,20,7,3743,0.167179,9839,4356,4296,3768,0.0696588
dataset_D1/m_08_n_20_seed_08.txt,8,20,8,3659,0.195231,10143,4089,4086,3684,0.077252
dataset_D1/m_08_n_20_seed_09.txt,8,20,9,3764,0.180243,10112,4359,4356,3843,0.0816291
dataset_D1/m_08_n_22_seed_00.txt,8,22,0,3672,0.245888,10311,4064,4280,3693,0.104465
dataset_D1/m_08_n_22_seed_01.txt,8,22,1,3933,0.212953,10882,4590,4449,3956,0.0771025
dataset_D1/m_08_n_22_seed_02.txt,8,22,2,3552,0.261009,10741,4060,3904,3563,0.106604
dataset_D1/m_08_n_22_seed_03.txt,8,22,3,3763,0.287577,11009,3979,4425,3795,0.142831
dataset_D1/m_08_n_22_seed_04.txt,8,22,4,3772,0.253419,10626,4218,4126,3772,0.0971482
dataset_D1/m_08_n_22_seed_05.txt,8,22,5,3059,0.313485,9803,3264,3262,3075,0.12582
dataset_D1/m_08_n_22_seed_06.txt,8,22,6,3640,0.260967,11010,4060,4007,3649,0.133696
dataset_D1/m_08_n_22_seed_07.txt,8,22,7,3718,0.260133,10882,3957,4026,3738,0.0973823
dataset_D1/m_08_n_22_seed_08.txt,8,22,8,3635,0.302555,10882,4055,3998,3645,0.143621
dataset_D1/m_08_n_22_seed_09.txt,8,22,9,3411,0.293485,10403,3685,3737,3422,0.139399
dataset_D1/m_08_n_24_seed_00.txt,8,24,0,4344,0.233928,11886,4877,4853,4359,0.104702
dataset_D1/m_08_n_24_seed_01.txt,8,24,1,4148,0.255679,11504,4599,4564,4185,0.107035
dataset_D1/m_08_n_24_seed_02.txt,8,24,2,4165,0.233762,11992,4861,4881,4204,0.0761641
dataset_D1/m_08_n_24_seed_03.txt,8,24,3,3883,0.306936,12114,4232,4204,3895,0.139217
dataset_D1/m_08_n_24_seed_04.txt,8,24,4,3399,0.324405,11920,3504,3729,3407,0.155108
dataset_D1/m_08_n_24_seed_05.txt,8,24,5,4435,0.175361,11670,5218,5238,4509,0.0807011
dataset_D1/m_08_n_24_seed_06.txt,8,24,6,4453,0.207753,11982,5174,5261,4476,0.075783
dataset_D1/m_08_n_24_seed_07.txt,8,24,7,4534,0.213467,11697,5398,5242,4574,0.0750922
dataset_D1/m_08_n_24_seed_08.txt,8,24,8,4101,0.212582,11301,4759,4811,4142,0.0870911
dataset_D1/m_08_n_24_seed_09.txt,8,24,9,3952,0.26452,11337,4354,4444,3959,0.124269
dataset_D1/m_08_n_26_seed_00.txt,8,26,0,4106,0.32995,13277,4647,4550,4128,0.122749
dataset_D1/m_08_n_26_seed_01.txt,8,26,1,4343,0.286311,12382,4799,4843,4371,0.140143
dataset_D1/m_08_n_26_seed_02.txt,8,26,2,4381,0.282377,12513,4658,4652,4449,0.112536
dataset_D1/m_08_n_26_seed_03.txt,8,26,3,4535,0.263865,12729,4940,4938,4562,0.14211
dataset_D1/m_08_n_26_seed_04.txt,8,26,4,4805,0.214932,12584,5889,5873,4835,0.0728784
dataset_D1/m_08_n_26_seed_05.txt,8,26,5,4040,0.349038,13496,4612,4334,4056,0.142501
dataset_D1/m_08_n_26_seed_06.txt,8,26,6,4706,0.196871,12379,5339,5370,4739,0.0785379
dataset_D1/m_08_n_26_seed_07.txt,8,26,7,4566,0.230399,12226,5098,5151,4657,0.0848661
dataset_D1/m_08_n_26_seed_08.txt,8,26,8,4644,0.230727,13019,5216,5133,4676,0.0858918
dataset_D1/m_08_n_26_seed_09.txt,8,26,9,4174,0.238147,11550,4723,4725,4198,0.087946
dataset_D1/m_08_n_28_seed_00.txt,8,28,0,4762,0.383486,14241,5086,5114,4777,0.186934
dataset_D1/m_08_n_28_seed_01.txt,8,28,1,5052,0.258433,14221,6175,6024,5070,0.106397
dataset_D1/m_08_n_28_seed_02.txt,8,28,2,4955,0.232199,13463,5959,5708,5032,0.0868504
dataset_D1/m_08_n_28_seed_03.txt,8,28,3,4720,0.328921,12500,5423,5207,4760,0.167381
dataset_D1/m_08_n_28_seed_04.txt,8,28,4,4852,0.242716,13297,5768,5707,4863,0.100086
dataset_D1/m_08_n_28_seed_05.txt,8,28,5,4662,0.308969,14145,5294,5319,4702,0.128918
dataset_D1/m_08_n_28_seed_06.txt,8,28,6,4475,0.339163,13817,4739,4794,4494,0.165445
dataset_D1/m_08_n_28_seed_07.txt,8,28,7,4852,0.267572,13262,5537,5359,4866,0.138853
dataset_D1/m_08_n_28_seed_08.txt,8,28,8,4632,0.263766,13165,5426,5256,4714,0.115656
dataset_D1/m_08_n_28_seed_09.txt,8,28,9,5049,0.247815,14254,5685,5647,5064,0.114181
dataset_D1/m_08_n_30_seed_00.txt,8,30,0,5068,0.336921,14449,5929,5673,5104,0.114884
dataset_D1/m_08_n_30_seed_01.txt,8,30,1,5484,0.232085,14156,6711,6510,5513,0.0883108
dataset_D1/m_08_n_30_seed_02.txt,8,30,2,4896,0.341837,14184,5414,5374,4907,0.167253
dataset_D1/m_08_n_30_seed_03.txt,8,30,3,5243,0.280659,14030,5964,5932,5258,0.12615
dataset_D1/m_08_n_30_seed_04.txt,8,30,4,5523,0.250956,14496,6527,6487,5534,0.104112
dataset_D1/m_08_n_30_seed_05.txt,8,30,5,4826,0.321684,14650,5681,5480,4842,0.144192
dataset_D1/m_08_n_30_seed_06.txt,8,30,6,5360,0.22989,14727,6640,6214,5405,0.0830202
dataset_D1/m_08_n_30_seed_07.txt,8,30,7,5220,0.278211,14475,5753,5828,5249,0.141045
dataset_D1/m_08_n_30_seed_08.txt,8,30,8,4851,0.319522,14159,5622,5554,4872,0.139677
dataset_D1/m_08_n_30_seed_09.txt,8,30,9,5369,0.270177,14737,6111,5992,5396,0.0977539
dataset_D1/m_09_n_04_seed_00.txt,9,4,0,942,0.040734,1981,1003,1037,946,0.0171124
dataset_D1/m_09_n_04_seed_01.txt,9,4,1,828,0.0324479,1800,926,867,828,0.0146812
dataset_D1/m_09_n_04_seed_02.txt,9,4,2,811,0.0266076,1773,909,847,811,0.0149
dataset_D1/m_09_n_04_seed_03.txt,9,4,3,987,0.0313689,2025,1067,1051,987,0.0127477
dataset_D1/m_09_n_04_seed_04.txt,9,4,4,934,0.0258987,2352,964,999,934,0.0120182
dataset_D1/m_09_n_04_seed_05.txt,9,4,5,842,0.0320694,1914,931,940,842,0.0117197
dataset_D1/m_09_n_04_seed_06.txt,9,4,6,971,0.0170101,2241,1088,1069,971,0.0103532
dataset_D1/m_09_n_04_seed_07.txt,9,4,7,915,0.0318464,2173,1047,1060,915,0.0162328
dataset_D1/m_09_n_04_seed_08.txt,9,4,8,1067,0.0339302,2186,1152,1176,1067,0.0157673
dataset_D1/m_09_n_04_seed_09.txt,9,4,9,960,0.0366826,1959,1069,1065,960,0.0145906
dataset_D1/m_09_n_06_seed_00.txt,9,6,0,1462,0.0635374,3301,1635,1588,1471,0.0177856
dataset_D1/m_09_n_06_seed_01.txt,9,6,1,1366,0.117175,3300,1481,1434,1368,0.0388097
dataset_D1/m_09_n_06_seed_02.txt,9,6,2,1466,0.0570183,3117,1690,1637,1468,0.0217733
dataset_D1/m_09_n_06_seed_03.txt,9,6,3,1285,0.0709987,3100,1394,1360,1285,0.0235954
dataset_D1/m_09_n_06_seed_04.txt,9,6,4,1251,0.113285,3075,1411,1359,1252,0.0356749
dataset_D1/m_09_n_06_seed_05.txt,9,6,5,1290,0.0810181,3121,1459,1371,1291,0.0280662
dataset_D1/m_09_n_06_seed_06.txt,9,6,6,1260,0.0669099,2926,1387,1399,1260,0.0237702
dataset_D1/m_09_n_06_seed_07.txt,9,6,7,1303,0.0572187,3103,1419,1383,1306,0.0210169
dataset_D1/m_09_n_06_seed_08.txt,9,6,8,1501,0.0662191,3406,1576,1583,1501,0.0300088
dataset_D1/m_09_n_06_seed_09.txt,9,6,9,1318,0.108917,3611,1352,1448,1323,0.019903
dataset_D1/m_09_n_08_seed_00.txt,9,8,0,1622,0.130561,4153,1765,1821,1640,0.0393984
dataset_D1/m_09_n_08_seed_01.txt,9,8,1,1722,0.155965,4653,1839,2005,1729,0.0666593
dataset_D1/m_09_n_08_seed_02.txt,9,8,2,1556,0.162041,4486,1631,1625,1556,0.0723298
dataset_D1/m_09_n_08_seed_03.txt,9,8,3,1684,0.129219,3951,1934,1879,1696,0.044353
dataset_D1/m_09_n_08_seed_04.txt,9,8,4,1700,0.131833,4806,1891,1946,1708,0.043681
dataset_D1/m_09_n_08_seed_05.txt,9,8,5,1686,0.129422,4599,1813,1946,1699,0.0421869
dataset_D1/m_09_n_08_seed_06.txt,9,8,6,1712,0.0966646,4028,1865,1842,1726,0.0318365
dataset_D1/m_09_n_08_seed_07.txt,9,8,7,1786,0.108564,4058,2049,2027,1786,0.0354835
dataset_D1/m_09_n_08_seed_08.txt,9,8,8,1774,0.139315,4499,1923,1917,1780,0.0377435
dataset_D1/m_09_n_08_seed_09.txt,9,8,9,1770,0.138785,4404,1919,1958,1770,0.0466752
dataset_D1/m_09_n_10_seed_00.txt,9,10,0,2124,0.159641,5420,2334,2418,2129,0.0626943
dataset_D1/m_09_n_10_seed_01.txt,9,10,1,2024,0.218092,5552,2184,2180,2027,0.0869895
dataset_D1/m_09_n_10_seed_02.txt,9,10,2,2109,0.172962,5358,2296,2359,2122,0.0446903
dataset_D1/m_09_n_10_seed_03.txt,9,10,3,2090,0.185698,5464,2318,2350,2108,0.0662161
dataset_D1/m_09_n_10_seed_04.txt,9,10,4,2102,0.163356,5419,2289,2400,2113,0.0616928
dataset_D1/m_09_n_10_seed_05.txt,9,10,5,2118,0.144138,5482,2445,2392,2124,0.0603345
dataset_D1/m_09_n_10_seed_06.txt,9,10,6,2179,0.168434,5663,2472,2396,2197,0.0701526
dataset_D1/m_09_n_10_seed_07.txt,9,10,7,1987,0.153404,5091,2258,2298,2002,0.05563
dataset_D1/m_09_n_10_seed_08.txt,9,10,8,1925,0.224203,5235,2109,2167,1932,0.0978101
dataset_D1/m_09_n_10_seed_09.txt,9,10,9,1874,0.196526,4887,2137,2173,1884,0.061979
dataset_D1/m_09_n_12_seed_00.txt,9,12,0,2273,0.258641,6545,2527,2523,2296,0.0829707
dataset_D1/m_09_n_12_seed_01.txt,9,12,1,2368,0.219835,6199,2665,2613,2372,0.0792635
dataset_D1/m_09_n_12_seed_02.txt,9,12,2,2656,0.216523,7022,2986,3033,2662,0.0685273
dataset_D1/m_09_n_12_seed_03.txt,9,12,3,2485,0.248783,7019,2815,2703,2495,0.105491
dataset_D1/m_09_n_12_seed_04.txt,9,12,4,2276,0.185929,6183,2539,2594,2305,0.0705213
dataset_D1/m_09_n_12_seed_05.txt,9,12,5,2191,0.303151,6660,2377,2412,2199,0.114524
dataset_D1/m_09_n_12_seed_06.txt,9,12,6,2121,0.274076,6413,2290,2277,2142,0.0868664
dataset_D1/m_09_n_12_seed_07.txt,9,12,7,2628,0.258336,7058,2932,2871,2647,0.0980332
dataset_D1/m_09_n_12_seed_08.txt,9,12,8,2250,0.244053,6156,2516,2416,2267,0.0905981
dataset_D1/m_09_n_12_seed_09.txt,9,12,9,2354,0.221534,6411,2699,2632,2412,0.0740155
dataset_D1/m_09_n_14_seed_00.txt,9,14,0,2724,0.213874,7046,2946,2995,2736,0.0768341
dataset_D1/m_09_n_14_seed_01.txt,9,14,1,2749,0.256501,7910,3265,3081,2750,0.0843853
dataset_D1/m_09_n_14_seed_02.txt,9,14,2,2451,0.510167,7892,2663,2608,2451,0.218041
dataset_D1/m_09_n_14_seed_03.txt,9,14,3,2709,0.331302,7458,3004,3068,2718,0.106893
dataset_D1/m_09_n_14_seed_04.txt,9,14,4,2687,0.342783,7952,3116,3094,2704,0.102565
dataset_D1/m_09_n_14_seed_05.txt,9,14,5,2618,0.267707,7572,3008,2816,2650,0.0969973
dataset_D1/m_09_n_14_seed_06.txt,9,14,6,2801,0.238246,7522,3290,3308,2837,0.0814023
dataset_D1/m_09_n_14_seed_07.txt,9,14,7,2585,0.25325,7319,2925,2881,2593,0.0951956
dataset_D1/m_09_n_14_seed_08.txt,9,14,8,2650,0.279506,7135,2987,2972,2669,0.105119
dataset_D1/m_09_n_14_seed_09.txt,9,14,9,2707,0.331221,7379,2977,3122,2756,0.102801
dataset_D1/m_09_n_16_seed_00.txt,9,16,0,3107,0.32639,8628,3526,3620,3121,0.0923906
dataset_D1/m_09_n_16_seed_01.txt,9,16,1,3074,0.377111,8240,3519,3494,3093,0.160348
dataset_D1/m_09_n_16_seed_02.txt,9,16,2,2726,0.442493,8477,2996,2975,2730,0.135492
dataset_D1/m_09_n_16_seed_03.txt,9,16,3,3164,0.293043,9248,3567,3667,3179,0.09889
dataset_D1/m_09_n_16_seed_04.txt,9,16,4,3095,0.305859,8633,3509,3531,3113,0.115799
dataset_D1/m_09_n_16_seed_05.txt,9,16,5,3002,0.414278,9110,3178,3213,3013,0.165924
dataset_D1/m_09_n_16_seed_06.txt,9,16,6,2994,0.428533,8347,3435,3595,3040,0.130989
dataset_D1/m_09_n_16_seed_07.txt,9,16,7,2824,0.525274,8561,3085,3259,2844,0.214884
dataset_D1/m_09_n_16_seed_08.txt,9,16,8,2983,0.284837,8291,3437,3502,2991,0.101348
dataset_D1/m_09_n_16_seed_09.txt,9,16,9,3271,0.280906,8688,3784,3763,3281,0.104506
dataset_D1/m_09_n_18_seed_00.txt,9,18,0,3376,0.456906,9864,3720,3716,3395,0.190414
dataset_D1/m_09_n_18_seed_01.txt,9,18,1,3365,0.34335,9451,3953,3913,3395,0.0974359
dataset_D1/m_09_n_18_seed_02.txt,9,18,2,2973,0.496435,9396,3424,3387,2983,0.167363
dataset_D1/m_09_n_18_seed_03.txt,9,18,3,3450,0.347027,10032,4154,4104,3547,0.141245
dataset_D1/m_09_n_18_seed_04.txt,9,18,4,3482,0.418368,10228,3966,4236,3511,0.1442
dataset_D1/m_09_n_18_seed_05.txt,9,18,5,3367,0.386124,9838,3982,3828,3387,0.135267
dataset_D1/m_09_n_18_seed_06.txt,9,18,6,3590,0.404108,9916,4205,4047,3613,0.140183
dataset_D1/m_09_n_18_seed_07.txt,9,18,7,3487,0.364373,9359,3881,3892,3495,0.126803
dataset_D1/m_09_n_18_seed_08.txt,9,18,8,3325,0.377959,9447,3843,3698,3329,0.142258
dataset_D1/m_09_n_18_seed_09.txt,9,18,9,3590,0.371349,9367,4064,3978,3650,0.137852
dataset_D1/m_09_n_20_seed_00.txt,9,20,0,3739,0.386691,10387,4180,4262,3760,0.143089
dataset_D1/m_09_n_20_seed_01.txt,9,20,1,3684,0.454779,11570,4125,4258,3717,0.192399
dataset_D1/m_09_n_20_seed_02.txt,9,20,2,3791,0.493574,11215,4387,4357,3803,0.161099
dataset_D1/m_09_n_20_seed_03.txt,9,20,3,3759,0.342393,10620,4432,4569,3772,0.103175
dataset_D1/m_09_n_20_seed_04.txt,9,20,4,3668,0.462185,10656,4091,4051,3706,0.191256
dataset_D1/m_09_n_20_seed_05.txt,9,20,5,3984,0.37264,10388,4718,4558,4050,0.147399
dataset_D1/m_09_n_20_seed_06.txt,9,20,6,4120,0.329268,10858,4853,4686,4132,0.118459
dataset_D1/m_09_n_20_seed_07.txt,9,20,7,3750,0.497067,11391,4231,4053,3752,0.179226
dataset_D1/m_09_n_20_seed_08.txt,9,20,8,3159,0.869104,11116,3309,3530,3176,0.310677
dataset_D1/m_09_n_20_seed_09.txt,9,20,9,3556,0.528262,10460,3924,4123,3580,0.207271
dataset_D1/m_09_n_22_seed_00.txt,9,22,0,3809,0.36909,10870,4571,4534,3840,0.112244
dataset_D1/m_09_n_22_seed_01.txt,9,22,1,4016,0.50844,11914,4675,4812,4039,0.14549
dataset_D1/m_09_n_22_seed_02.txt,9,22,2,3921,0.768176,12128,4356,4390,3937,0.327915
dataset_D1/m_09_n_22_seed_03.txt,9,22,3,4041,0.481626,11635,4487,4483,4081,0.171284
dataset_D1/m_09_n_22_seed_04.txt,9,22,4,4071,0.732494,12245,4556,4610,4094,0.291094
dataset_D1/m_09_n_22_seed_05.txt,9,22,5,4043,0.427358,11637,4799,4589,4125,0.17379
dataset_D1/m_09_n_22_seed_06.txt,9,22,6,3843,0.510301,11848,4153,4193,3875,0.193534
dataset_D1/m_09_n_22_seed_07.txt,9,22,7,3865,0.560284,11322,4486,4589,3884,0.21194
dataset_D1/m_09_n_22_seed_08.txt,9,22,8,4214,0.486751,11722,4778,4625,4287,0.182373
dataset_D1/m_09_n_22_seed_09.txt,9,22,9,3731,0.518812,11518,4452,4423,3753,0.18451
dataset_D1/m_09_n_24_seed_00.txt,9,24,0,4436,0.462602,12989,5171,5117,4513,0.192981
dataset_D1/m_09_n_24_seed_01.txt,9,24,1,4853,0.525555,13559,5417,5453,4874,0.209465
dataset_D1/m_09_n_24_seed_02.txt,9,24,2,4526,0.469103,12899,5269,5229,4641,0.161423
dataset_D1/m_09_n_24_seed_03.txt,9,24,3,4183,0.804385,12640,4689,4830,4212,0.19953
dataset_D1/m_09_n_24_seed_04.txt,9,24,4,4545,0.692882,13010,5249,5129,4595,0.230968
dataset_D1/m_09_n_24_seed_05.txt,9,24,5,4222,0.686812,12767,5033,4843,4274,0.274127
dataset_D1/m_09_n_24_seed_06.txt,9,24,6,4256,0.657652,13353,4880,4818,4275,0.289934
dataset_D1/m_09_n_24_seed_07.txt,9,24,7,4261,0.663881,13174,4884,4858,4291,0.229898
dataset_D1/m_09_n_24_seed_08.txt,9,24,8,3939,0.913895,12621,4498,4453,3976,0.291563
dataset_D1/m_09_n_24_seed_09.txt,9,24,9,4518,0.631247,12997,5071,5093,4518,0.207608
dataset_D1/m_09_n_26_seed_00.txt,9,26,0,5104,0.517651,14266,5872,5795,5120,0.207455
dataset_D1/m_09_n_26_seed_01.txt,9,26,1,4541,0.618647,12973,5236,5298,4580,0.230533
dataset_D1/m_09_n_26_seed_02.txt,9,26,2,4630,0.808034,14128,5167,5374,4708,0.295375
dataset_D1/m_09_n_26_seed_03.txt,9,26,3,4237,0.88522,13736,4829,4807,4295,0.309241
dataset_D1/m_09_n_26_seed_04.txt,9,26,4,4802,0.584377,14693,5600,5802,4911,0.224991
dataset_D1/m_09_n_26_seed_05.txt,9,26,5,4801,0.648378,14673,5467,5474,4867,0.205505
dataset_D1/m_09_n_26_seed_06.txt,9,26,6,4833,0.543492,13469,5539,5683,4879,0.240868
dataset_D1/m_09_n_26_seed_07.txt,9,26,7,4905,0.739413,14734,5602,5591,4942,0.333246
dataset_D1/m_09_n_26_seed_08.txt,9,26,8,4107,1.11515,13707,4515,4412,4165,0.362609
dataset_D1/m_09_n_26_seed_09.txt,9,26,9,5021,0.500288,14200,5844,5798,5052,0.21702
dataset_D1/m_09_n_28_seed_00.txt,9,28,0,5365,0.634,15646,6111,5942,5378,0.234862
dataset_D1/m_09_n_28_seed_01.txt,9,28,1,5117,0.768768,15912,5998,5910,5235,0.20753
dataset_D1/m_09_n_28_seed_02.txt,9,28,2,5226,0.568766,14730,6329,6148,5305,0.195349
dataset_D1/m_09_n_28_seed_03.txt,9,28,3,4966,0.716303,15771,5671,5950,4997,0.221437
dataset_D1/m_09_n_28_seed_04.txt,9,28,4,4262,0.980357,14076,4564,4635,4286,0.41348
dataset_D1/m_09_n_28_seed_05.txt,9,28,5,4728,0.690314,14948,5634,5777,4775,0.223175
dataset_D1/m_09_n_28_seed_06.txt,9,28,6,5320,0.765709,15562,6299,6066,5351,0.298495
dataset_D1/m_09_n_28_seed_07.txt,9,28,7,5123,0.716502,15165,5937,5629,5142,0.276864
dataset_D1/m_09_n_28_seed_08.txt,9,28,8,4859,0.734249,14075,5693,5717,4949,0.260078
dataset_D1/m_09_n_28_seed_09.txt,9,28,9,5065,0.777476,15056,5849,5615,5088,0.246053
dataset_D1/m_09_n_30_seed_00.txt,9,30,0,5459,0.630168,15928,6494,6374,5479,0.214516
dataset_D1/m_09_n_30_seed_01.txt,9,30,1,5356,0.756111,16411,6129,6084,5438,0.269988
dataset_D1/m_09_n_30_seed_02.txt,9,30,2,5520,0.785208,15876,6422,6300,5583,0.305959
dataset_D1/m_09_n_30_seed_03.txt,9,30,3,5768,0.590959,16639,7205,7012,5896,0.247022
dataset_D1/m_09_n_30_seed_04.txt,9,30,4,4981,1.22367,16913,5371,5372,4988,0.491866
dataset_D1/m_09_n_30_seed_05.txt,9,30,5,5914,0.523782,16091,7085,6999,5964,0.244096
dataset_D1/m_09_n_30_seed_06.txt,9,30,6,5300,0.54883,15568,6452,6340,5350,0.184223
dataset_D1/m_09_n_30_seed_07.txt,9,30,7,5836,0.592421,16619,6837,6735,5875,0.23202
dataset_D1/m_09_n_30_seed_08.txt,9,30,8,5465,0.673415,16206,6396,6427,5498,0.2361
dataset_D1/m_09_n_30_seed_09.txt,9,30,9,5771,0.560364,16270,7126,6735,5887,0.225819
dataset_D1/m_10_n_04_seed_00.txt,10,4,0,914,0.0615753,2185,1107,948,914,0.0161415
dataset_D1/m_10_n_04_seed_01.txt,10,4,1,1107,0.0314083,2544,1162,1206,1107,0.027391
dataset_D1/m_10_n_04_seed_02.txt,10,4,2,943,0.028843,2327,1018,1007,943,0.0196116
dataset_D1/m_10_n_04_seed_03.txt,10,4,3,1121,0.0244315,2786,1164,1158,1121,0.0401035
dataset_D1/m_10_n_04_seed_04.txt,10,4,4,935,0.0520226,2181,1021,1005,936,0.0165697
dataset_D1/m_10_n_04_seed_05.txt,10,4,5,1122,0.029805,2622,1209,1189,1126,0.0179522
dataset_D1/m_10_n_04_seed_06.txt,10,4,6,1150,0.0369102,2710,1217,1252,1150,0.0167951
dataset_D1/m_10_n_04_seed_07.txt,10,4,7,1043,0.0362695,2354,1086,1175,1043,0.016175
dataset_D1/m_10_n_04_seed_08.txt,10,4,8,890,0.0505258,2234,928,997,890,0.0201105
dataset_D1/m_10_n_04_seed_09.txt,10,4,9,988,0.0359435,2045,1071,1075,996,0.0182463
dataset_D1/m_10_n_06_seed_00.txt,10,6,0,1479,0.115422,3490,1630,1643,1490,0.0355695
dataset_D1/m_10_n_06_seed_01.txt,10,6,1,1479,0.145352,3691,1605,1591,1483,0.0540543
dataset_D1/m_10_n_06_seed_02.txt,10,6,2,1321,0.106778,3851,1412,1418,1329,0.0340734
dataset_D1/m_10_n_06_seed_03.txt,10,6,3,1542,0.102088,3619,1657,1654,1547,0.0336163
dataset_D1/m_10_n_06_seed_04.txt,10,6,4,1547,0.122336,3833,1683,1703,1552,0.0348335
dataset_D1/m_10_n_06_seed_05.txt,10,6,5,1321,0.101578,3286,1403,1457,1326,0.0443891
dataset_D1/m_10_n_06_seed_06.txt,10,6,6,1344,0.181282,3666,1424,1415,1353,0.0626621
dataset_D1/m_10_n_06_seed_07.txt,10,6,7,1223,0.130839,3157,1313,1301,1230,0.0475265
dataset_D1/m_10_n_06_seed_08.txt,10,6,8,1302,0.256526,3331,1343,1381,1311,0.0661398
dataset_D1/m_10_n_06_seed_09.txt,10,6,9,1275,0.105993,3348,1330,1478,1281,0.0520383
dataset_D1/m_10_n_08_seed_00.txt,10,8,0,1787,0.345873,4899,1897,1949,1791,0.133797
dataset_D1/m_10_n_08_seed_01.txt,10,8,1,1705,0.349797,4917,1813,1845,1712,0.108333
dataset_D1/m_10_n_08_seed_02.txt,10,8,2,1771,0.216026,4453,1961,1951,1787,0.0739077
