instance_path,tr,pr,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D2/tr_50_pr_25/m_12_n_20_seed_36.txt,50,25,12,20,36,5715,2.31096,6363,8252,6336,5727,0.757597
dataset_D2/tr_50_pr_25/m_12_n_20_seed_37.txt,50,25,12,20,37,6192,2.28937,6635,8379,6701,6212,1.05347
dataset_D2/tr_50_pr_25/m_12_n_20_seed_38.txt,50,25,12,20,38,5984,2.34859,6553,8423,6417,6006,0.99959
dataset_D2/tr_50_pr_25/m_12_n_20_seed_39.txt,50,25,12,20,39,6031,2.26393,6640,9239,7353,6042,0.850487
dataset_D2/tr_50_pr_25/m_12_n_20_seed_40.txt,50,25,12,20,40,5734,2.39471,6490,7797,6521,5788,0.816408
dataset_D2/tr_50_pr_25/m_12_n_20_seed_41.txt,50,25,12,20,41,5904,2.23602,6785,8864,6738,5910,1.05466
dataset_D2/tr_50_pr_25/m_12_n_20_seed_42.txt,50,25,12,20,42,5935,2.37526,6613,7904,6631,5978,0.851415
dataset_D2/tr_50_pr_25/m_12_n_20_seed_43.txt,50,25,12,20,43,5922,2.23772,6460,8350,6454,5925,1.16276
dataset_D2/tr_50_pr_25/m_12_n_20_seed_44.txt,50,25,12,20,44,5223,2.13246,6132,7488,6012,5249,0.713039
dataset_D2/tr_50_pr_25/m_12_n_20_seed_45.txt,50,25,12,20,45,6289,2.30175,6664,8783,6638,6306,1.19036
dataset_D2/tr_50_pr_25/m_12_n_20_seed_46.txt,50,25,12,20,46,5804,2.41085,6604,8117,6322,5825,0.494294
dataset_D2/tr_50_pr_25/m_12_n_20_seed_47.txt,50,25,12,20,47,5385,2.26664,6078,8112,5676,5408,0.711482
dataset_D2/tr_50_pr_25/m_12_n_20_seed_48.txt,50,25,12,20,48,5679,2.3453,6293,7653,6186,5680,0.976154
dataset_D2/tr_50_pr_25/m_12_n_20_seed_49.txt,50,25,12,20,49,5765,2.22601,6587,8065,6523,5823,0.993369
dataset_D2/tr_50_pr_25/m_12_n_30_seed_00.txt,50,25,12,30,0,9119,4.1211,9857,13305,9950,9147,1.01652
dataset_D2/tr_50_pr_25/m_12_n_30_seed_01.txt,50,25,12,30,1,7689,4.03208,9051,11049,8456,7757,1.75822
dataset_D2/tr_50_pr_25/m_12_n_30_seed_02.txt,50,25,12,30,2,8630,3.5071,10140,13873,9972,8635,1.25079
dataset_D2/tr_50_pr_25/m_12_n_30_seed_03.txt,50,25,12,30,3,9351,3.8104,10050,13740,10167,9390,1.76273
dataset_D2/tr_50_pr_25/m_12_n_30_seed_04.txt,50,25,12,30,4,9165,3.70841,10149,13266,10166,9166,1.547
dataset_D2/tr_50_pr_25/m_12_n_30_seed_05.txt,50,25,12,30,5,9789,3.74429,10339,14113,10935,9799,1.78492
dataset_D2/tr_50_pr_25/m_12_n_30_seed_06.txt,50,25,12,30,6,8264,3.70779,9695,11939,9867,8278,1.73902
dataset_D2/tr_50_pr_25/m_12_n_30_seed_07.txt,50,25,12,30,7,8572,4.77178,9628,11615,9530,8614,1.63438
dataset_D2/tr_50_pr_25/m_12_n_30_seed_08.txt,50,25,12,30,8,8988,3.95539,9856,12119,9893,9018,1.83833
dataset_D2/tr_50_pr_25/m_12_n_30_seed_09.txt,50,25,12,30,9,8939,3.54678,10141,12319,10072,8939,1.38831
dataset_D2/tr_50_pr_25/m_12_n_30_seed_10.txt,50,25,12,30,10,9241,3.75888,9920,12828,9917,9264,1.87214
dataset_D2/tr_50_pr_25/m_12_n_30_seed_11.txt,50,25,12,30,11,9340,4.06724,10357,12692,9953,9365,2.03196
dataset_D2/tr_50_pr_25/m_12_n_30_seed_12.txt,50,25,12,30,12,8419,3.7398,10025,12601,9849,8480,1.67785
dataset_D2/tr_50_pr_25/m_12_n_30_seed_13.txt,50,25,12,30,13,7724,3.76652,9051,10997,8970,7727,2.12556
dataset_D2/tr_50_pr_25/m_12_n_30_seed_14.txt,50,25,12,30,14,8445,3.7065,9772,12074,9349,8575,1.36279
dataset_D2/tr_50_pr_25/m_12_n_30_seed_15.txt,50,25,12,30,15,9923,4.26201,10494,15195,11900,9955,1.8586
dataset_D2/tr_50_pr_25/m_12_n_30_seed_16.txt,50,25,12,30,16,8132,3.81932,9369,12088,9327,8134,1.77094
dataset_D2/tr_50_pr_25/m_12_n_30_seed_17.txt,50,25,12,30,17,8226,3.34503,9387,11794,10042,8249,1.62525
dataset_D2/tr_50_pr_25/m_12_n_30_seed_18.txt,50,25,12,30,18,8984,4.22687,10013,13168,9782,8992,1.727
dataset_D2/tr_50_pr_25/m_12_n_30_seed_19.txt,50,25,12,30,19,9576,4.60172,10254,13228,10254,9626,0.970672
dataset_D2/tr_50_pr_25/m_12_n_30_seed_20.txt,50,25,12,30,20,8579,3.95249,9600,12181,9525,8606,1.3437
dataset_D2/tr_50_pr_25/m_12_n_30_seed_21.txt,50,25,12,30,21,8358,3.8986,9604,12150,9895,8375,1.16783
dataset_D2/tr_50_pr_25/m_12_n_30_seed_22.txt,50,25,12,30,22,8940,4.2032,10015,12877,10015,8954,1.82709
dataset_D2/tr_50_pr_25/m_12_n_30_seed_23.txt,50,25,12,30,23,8054,3.95239,9289,11908,9748,8073,1.52525
dataset_D2/tr_50_pr_25/m_12_n_30_seed_24.txt,50,25,12,30,24,8301,4.20716,9734,11904,9407,8343,1.50799
dataset_D2/tr_50_pr_25/m_12_n_30_seed_25.txt,50,25,12,30,25,8414,3.8723,9537,12420,9670,8462,1.49451
dataset_D2/tr_50_pr_25/m_12_n_30_seed_26.txt,50,25,12,30,26,8390,3.75954,9875,12374,9584,8441,1.4352
dataset_D2/tr_50_pr_25/m_12_n_30_seed_27.txt,50,25,12,30,27,9082,3.95883,10258,13438,10181,9216,1.61307
dataset_D2/tr_50_pr_25/m_12_n_30_seed_28.txt,50,25,12,30,28,8693,4.05222,9285,11893,9653,8706,1.82713
dataset_D2/tr_50_pr_25/m_12_n_30_seed_29.txt,50,25,12,30,29,9092,4.03847,9792,12982,9969,9099,1.7406
dataset_D2/tr_50_pr_25/m_12_n_30_seed_30.txt,50,25,12,30,30,8493,4.09557,9801,12798,9921,8528,1.78505
dataset_D2/tr_50_pr_25/m_12_n_30_seed_31.txt,50,25,12,30,31,9187,3.58775,10236,12630,10349,9282,1.56435
dataset_D2/tr_50_pr_25/m_12_n_30_seed_32.txt,50,25,12,30,32,8786,4.295,9982,12643,9982,8839,1.96638
dataset_D2/tr_50_pr_25/m_12_n_30_seed_33.txt,50,25,12,30,33,8374,3.81624,9472,11524,9155,8429,2.02723
dataset_D2/tr_50_pr_25/m_12_n_30_seed_34.txt,50,25,12,30,34,9187,4.15899,9949,13886,10510,9264,1.38845
dataset_D2/tr_50_pr_25/m_12_n_30_seed_35.txt,50,25,12,30,35,7976,3.81628,9511,11049,8845,8005,1.47575
dataset_D2/tr_50_pr_25/m_12_n_30_seed_36.txt,50,25,12,30,36,9069,3.65105,9929,12976,9887,9089,1.94578
dataset_D2/tr_50_pr_25/m_12_n_30_seed_37.txt,50,25,12,30,37,8286,2.91578,9709,12064,9171,8320,1.01979
dataset_D2/tr_50_pr_25/m_12_n_30_seed_38.txt,50,25,12,30,38,7988,3.7736,9150,10896,8658,8028,1.21039
dataset_D2/tr_50_pr_25/m_12_n_30_seed_39.txt,50,25,12,30,39,7969,3.62619,9154,11060,9109,8005,1.30612
dataset_D2/tr_50_pr_25/m_12_n_30_seed_40.txt,50,25,12,30,40,8173,3.36134,9465,11970,9057,8218,1.44072
dataset_D2/tr_50_pr_25/m_12_n_30_seed_41.txt,50,25,12,30,41,9065,4.11642,10276,12594,10276,9115,1.07643
dataset_D2/tr_50_pr_25/m_12_n_30_seed_42.txt,50,25,12,30,42,9047,4.01038,9956,12711,9937,9072,2.07036
dataset_D2/tr_50_pr_25/m_12_n_30_seed_43.txt,50,25,12,30,43,7219,4.51591,9061,9555,7924,7294,2.00659
dataset_D2/tr_50_pr_25/m_12_n_30_seed_44.txt,50,25,12,30,44,9065,4.35528,9797,12171,9790,9101,2.1284
dataset_D2/tr_50_pr_25/m_12_n_30_seed_45.txt,50,25,12,30,45,8636,3.66305,9821,12030,9630,8671,1.68324
dataset_D2/tr_50_pr_25/m_12_n_30_seed_46.txt,50,25,12,30,46,8141,3.89791,9349,11160,9274,8184,1.9311
dataset_D2/tr_50_pr_25/m_12_n_30_seed_47.txt,50,25,12,30,47,8221,3.81977,9583,11504,9337,8262,1.3716
dataset_D2/tr_50_pr_25/m_12_n_30_seed_48.txt,50,25,12,30,48,7636,3.72741,9177,10531,8643,7639,1.31434
dataset_D2/tr_50_pr_25/m_12_n_30_seed_49.txt,50,25,12,30,49,9474,3.69997,10113,13744,10417,9528,1.78666
dataset_D2/tr_50_pr_250/m_12_n_10_seed_00.txt,50,250,12,10,0,4598,3.79549,15999,5071,4986,4608,1.11033
dataset_D2/tr_50_pr_250/m_12_n_10_seed_01.txt,50,250,12,10,1,4749,18.868,16304,5431,5396,4798,1.71665
dataset_D2/tr_50_pr_250/m_12_n_10_seed_02.txt,50,250,12,10,2,4851,13.5065,16303,5480,5174,4865,1.84539
dataset_D2/tr_50_pr_250/m_12_n_10_seed_03.txt,50,250,12,10,3,4739,19.173,18405,5088,5243,4767,2.56368
dataset_D2/tr_50_pr_250/m_12_n_10_seed_04.txt,50,250,12,10,4,4687,11.7784,15789,5093,5361,4732,2.47058
dataset_D2/tr_50_pr_250/m_12_n_10_seed_05.txt,50,250,12,10,5,4807,11.538,17501,5154,5244,4829,1.99782
dataset_D2/tr_50_pr_250/m_12_n_10_seed_06.txt,50,250,12,10,6,4954,18.0768,16672,5369,5547,4995,1.01606
dataset_D2/tr_50_pr_250/m_12_n_10_seed_07.txt,50,250,12,10,7,4914,15.6377,18950,5208,5408,4931,3.0309
dataset_D2/tr_50_pr_250/m_12_n_10_seed_08.txt,50,250,12,10,8,5000,11.0767,17246,5353,5535,5003,1.84186
dataset_D2/tr_50_pr_250/m_12_n_10_seed_09.txt,50,250,12,10,9,5204,13.1906,18243,5664,5980,5233,2.80296
dataset_D2/tr_50_pr_250/m_12_n_10_seed_10.txt,50,250,12,10,10,4999,10.9685,15817,5526,5610,5039,1.89542
dataset_D2/tr_50_pr_250/m_12_n_10_seed_11.txt,50,250,12,10,11,4712,19.8759,16803,5282,5185,4738,1.96626
dataset_D2/tr_50_pr_250/m_12_n_10_seed_12.txt,50,250,12,10,12,4893,9.21457,17526,5032,5480,4932,1.17741
dataset_D2/tr_50_pr_250/m_12_n_10_seed_13.txt,50,250,12,10,13,4774,18.9264,17068,5211,5448,4811,2.68018
dataset_D2/tr_50_pr_250/m_12_n_10_seed_14.txt,50,250,12,10,14,4676,33.1405,16727,5030,4909,4684,2.83986
dataset_D2/tr_50_pr_250/m_12_n_10_seed_15.txt,50,250,12,10,15,4930,12.0158,17508,5444,5475,4945,1.25232
dataset_D2/tr_50_pr_250/m_12_n_10_seed_16.txt,50,250,12,10,16,4844,9.10065,16233,5267,5534,4852,1.09451
dataset_D2/tr_50_pr_250/m_12_n_10_seed_17.txt,50,250,12,10,17,4839,8.62914,15721,5527,5411,4852,1.36223
dataset_D2/tr_50_pr_250/m_12_n_10_seed_18.txt,50,250,12,10,18,4883,27.3345,17217,5218,5193,4902,2.50412
dataset_D2/tr_50_pr_250/m_12_n_10_seed_19.txt,50,250,12,10,19,4869,29.1571,18423,5308,5309,4888,3.49835
dataset_D2/tr_50_pr_250/m_12_n_10_seed_20.txt,50,250,12,10,20,5018,6.94458,16568,5393,5758,5057,1.09612
dataset_D2/tr_50_pr_250/m_12_n_10_seed_21.txt,50,250,12,10,21,5108,7.94499,17741,5363,5456,5121,1.44012
dataset_D2/tr_50_pr_250/m_12_n_10_seed_22.txt,50,250,12,10,22,4539,8.17354,15678,4998,5077,4574,1.48769
dataset_D2/tr_50_pr_250/m_12_n_10_seed_23.txt,50,250,12,10,23,5088,5.87115,16819,5610,5546,5093,0.884182
dataset_D2/tr_50_pr_250/m_12_n_10_seed_24.txt,50,250,12,10,24,4924,17.8265,17223,5464,5361,4963,1.35744
dataset_D2/tr_50_pr_250/m_12_n_10_seed_25.txt,50,250,12,10,25,4583,30.566,17052,5109,5167,4654,2.32875
dataset_D2/tr_50_pr_250/m_12_n_10_seed_26.txt,50,250,12,10,26,4641,55.1216,17937,5015,5066,4646,8.48165
dataset_D2/tr_50_pr_250/m_12_n_10_seed_27.txt,50,250,12,10,27,4863,22.9319,17497,5193,5337,4901,2.33196
dataset_D2/tr_50_pr_250/m_12_n_10_seed_28.txt,50,250,12,10,28,4498,39.8354,16885,4914,4976,4547,4.03125
dataset_D2/tr_50_pr_250/m_12_n_10_seed_29.txt,50,250,12,10,29,4330,106.714,17267,4575,4593,4340,12.5596
dataset_D2/tr_50_pr_250/m_12_n_10_seed_30.txt,50,250,12,10,30,5275,7.36671,16568,5654,5650,5304,1.28975
dataset_D2/tr_50_pr_250/m_12_n_10_seed_31.txt,50,250,12,10,31,4738,20.7828,16740,5262,5278,4762,1.22631
dataset_D2/tr_50_pr_250/m_12_n_10_seed_32.txt,50,250,12,10,32,5132,21.9454,17827,5520,5611,5181,2.07583
dataset_D2/tr_50_pr_250/m_12_n_10_seed_33.txt,50,250,12,10,33,4534,8.74688,15398,5123,4980,4552,1.60485
dataset_D2/tr_50_pr_250/m_12_n_10_seed_34.txt,50,250,12,10,34,4807,5.00946,15405,5420,5338,4856,1.04196
dataset_D2/tr_50_pr_250/m_12_n_10_seed_35.txt,50,250,12,10,35,4452,44.0186,16709,4879,4849,4467,5.51703
dataset_D2/tr_50_pr_250/m_12_n_10_seed_36.txt,50,250,12,10,36,5214,5.73745,16566,5867,5908,5270,0.870753
dataset_D2/tr_50_pr_250/m_12_n_10_seed_37.txt,50,250,12,10,37,5032,6.05684,15728,5711,5557,5078,1.05084
dataset_D2/tr_50_pr_250/m_12_n_10_seed_38.txt,50,250,12,10,38,5228,6.95036,17194,5764,5748,5239,1.18111
dataset_D2/tr_50_pr_250/m_12_n_10_seed_39.txt,50,250,12,10,39,4991,11.7565,17415,5234,5226,5010,1.60041
dataset_D2/tr_50_pr_250/m_12_n_10_seed_40.txt,50,250,12,10,40,4406,33.9022,16062,4923,4774,4425,5.47106
dataset_D2/tr_50_pr_250/m_12_n_10_seed_41.txt,50,250,12,10,41,4992,43.4337,17026,5409,5622,5031,5.09293
dataset_D2/tr_50_pr_250/m_12_n_10_seed_42.txt,50,250,12,10,42,4801,21.374,17113,5271,5233,4820,1.76337
dataset_D2/tr_50_pr_250/m_12_n_10_seed_43.txt,50,250,12,10,43,4809,15.9682,15650,5387,5520,4862,1.13408
dataset_D2/tr_50_pr_250/m_12_n_10_seed_44.txt,50,250,12,10,44,4667,13.8448,16656,5037,5221,4717,0.938099
dataset_D2/tr_50_pr_250/m_12_n_10_seed_45.txt,50,250,12,10,45,4690,39.7552,16831,5031,5263,4714,3.29385
dataset_D2/tr_50_pr_250/m_12_n_10_seed_46.txt,50,250,12,10,46,4226,8.19821,14551,4703,4588,4260,1.5499
dataset_D2/tr_50_pr_250/m_12_n_10_seed_47.txt,50,250,12,10,47,4571,52.1475,16886,4800,4919,4591,4.48372
dataset_D2/tr_50_pr_250/m_12_n_10_seed_48.txt,50,250,12,10,48,4760,10.4657,16091,5139,5193,4769,1.77032
dataset_D2/tr_50_pr_250/m_12_n_10_seed_49.txt,50,250,12,10,49,4830,15.9633,16941,5229,5238,4856,2.56462
dataset_D2/tr_50_pr_250/m_12_n_20_seed_00.txt,50,250,12,20,0,8738,83.5497,36193,9374,9996,8819,11.6371
dataset_D2/tr_50_pr_250/m_12_n_20_seed_01.txt,50,250,12,20,1,8656,29.2696,31871,9831,9960,8716,3.73048
dataset_D2/tr_50_pr_250/m_12_n_20_seed_02.txt,50,250,12,20,2,8689,32.6972,33695,9618,9867,8758,3.61788
dataset_D2/tr_50_pr_250/m_12_n_20_seed_03.txt,50,250,12,20,3,7916,106.494,32332,8510,8569,8003,10.0326
dataset_D2/tr_50_pr_250/m_12_n_20_seed_04.txt,50,250,12,20,4,8579,129.846,35259,9433,9541,8617,17.8372
dataset_D2/tr_50_pr_250/m_12_n_20_seed_05.txt,50,250,12,20,5,8447,55.9572,33136,9287,9333,8554,6.15745
dataset_D2/tr_50_pr_250/m_12_n_20_seed_06.txt,50,250,12,20,6,8369,59.66,35040,9307,9299,8407,5.51302
dataset_D2/tr_50_pr_250/m_12_n_20_seed_07.txt,50,250,12,20,7,9006,71.4529,34019,9833,10193,9083,4.85211
dataset_D2/tr_50_pr_250/m_12_n_20_seed_08.txt,50,250,12,20,8,8519,101.719,34736,9114,9450,8549,7.9053
dataset_D2/tr_50_pr_250/m_12_n_20_seed_09.txt,50,250,12,20,9,8670,41.7431,33592,9604,10023,8771,3.33974
dataset_D2/tr_50_pr_250/m_12_n_20_seed_10.txt,50,250,12,20,10,8452,48.9648,34242,9105,9497,8500,6.17021
dataset_D2/tr_50_pr_250/m_12_n_20_seed_11.txt,50,250,12,20,11,8732,20.8844,31979,9910,10601,8780,3.22311
dataset_D2/tr_50_pr_250/m_12_n_20_seed_12.txt,50,250,12,20,12,8555,80.0616,33220,9356,9446,8601,12.545
dataset_D2/tr_50_pr_250/m_12_n_20_seed_13.txt,50,250,12,20,13,8992,65.0159,35083,9973,10091,9055,7.28911
dataset_D2/tr_50_pr_250/m_12_n_20_seed_14.txt,50,250,12,20,14,8654,61.4904,34639,9473,9547,8729,7.54068
dataset_D2/tr_50_pr_250/m_12_n_20_seed_15.txt,50,250,12,20,15,9121,83.4295,34795,9633,10098,9191,5.49126
dataset_D2/tr_50_pr_250/m_12_n_20_seed_16.txt,50,250,12,20,16,8665,22.1532,32328,9370,10135,8759,3.97217
dataset_D2/tr_50_pr_250/m_12_n_20_seed_17.txt,50,250,12,20,17,8646,135.648,34516,9449,9562,8751,8.51134
dataset_D2/tr_50_pr_250/m_12_n_20_seed_18.txt,50,250,12,20,18,8279,50.3204,31784,9162,9129,8335,5.35795
dataset_D2/tr_50_pr_250/m_12_n_20_seed_19.txt,50,250,12,20,19,8659,35.1017,32063,9738,10181,8727,3.7069
dataset_D2/tr_50_pr_250/m_12_n_20_seed_20.txt,50,250,12,20,20,8559,48.2312,33226,9767,9580,8584,8.02006
dataset_D2/tr_50_pr_250/m_12_n_20_seed_21.txt,50,250,12,20,21,8458,78.4704,34550,9223,9622,8496,7.38875
dataset_D2/tr_50_pr_250/m_12_n_20_seed_22.txt,50,250,12,20,22,8488,40.0511,32247,9564,9485,8541,3.51261
dataset_D2/tr_50_pr_250/m_12_n_20_seed_23.txt,50,250,12,20,23,8807,24.8822,32779,9762,9878,8981,3.83563
dataset_D2/tr_50_pr_250/m_12_n_20_seed_24.txt,50,250,12,20,24,8385,52.7559,33366,9653,9734,8423,6.79329
dataset_D2/tr_50_pr_250/m_12_n_20_seed_25.txt,50,250,12,20,25,8694,39.7498,31959,10007,10319,8832,2.89722
dataset_D2/tr_50_pr_250/m_12_n_20_seed_26.txt,50,250,12,20,26,8428,124.516,35036,9526,10331,8569,8.52388
dataset_D2/tr_50_pr_250/m_12_n_20_seed_27.txt,50,250,12,20,27,7984,87.2569,32597,8643,8754,8030,15.3041
dataset_D2/tr_50_pr_250/m_12_n_20_seed_28.txt,50,250,12,20,28,7937,249.479,33184,8624,8849,8000,21.6243
dataset_D2/tr_50_pr_250/m_12_n_20_seed_29.txt,50,250,12,20,29,8775,197.138,34762,9327,9781,8842,14.669
dataset_D2/tr_50_pr_250/m_12_n_20_seed_30.txt,50,250,12,20,30,8622,44.7754,34661,9718,10508,8700,5.84394
dataset_D2/tr_50_pr_250/m_12_n_20_seed_31.txt,50,250,12,20,31,8158,69.7009,32477,8954,8874,8179,9.8493
dataset_D2/tr_50_pr_250/m_12_n_20_seed_32.txt,50,250,12,20,32,8165,133.084,31846,9202,9116,8270,8.39368
dataset_D2/tr_50_pr_250/m_12_n_20_seed_33.txt,50,250,12,20,33,8708,31.7468,33086,9735,9662,8763,4.93213
dataset_D2/tr_50_pr_250/m_12_n_20_seed_34.txt,50,250,12,20,34,8671,26.3559,32491,9677,9805,8731,3.90797
dataset_D2/tr_50_pr_250/m_12_n_20_seed_35.txt,50,250,12,20,35,8730,43.9179,32451,9798,9816,8772,5.42246
dataset_D2/tr_50_pr_250/m_12_n_20_seed_36.txt,50,250,12,20,36,8996,22.3452,34048,10267,10458,9097,3.33153
dataset_D2/tr_50_pr_250/m_12_n_20_seed_37.txt,50,250,12,20,37,8658,38.462,32633,9852,9736,8727,5.60373
dataset_D2/tr_50_pr_250/m_12_n_20_seed_38.txt,50,250,12,20,38,8557,102.792,34226,9139,9793,8621,10.3541
dataset_D2/tr_50_pr_250/m_12_n_20_seed_39.txt,50,250,12,20,39,8532,75.9634,34028,9283,9285,8564,6.8176
dataset_D2/tr_50_pr_250/m_12_n_20_seed_40.txt,50,250,12,20,40,8491,57.4906,33481,9070,9355,8539,10.2267
dataset_D2/tr_50_pr_250/m_12_n_20_seed_41.txt,50,250,12,20,41,8318,45.5161,33627,8860,8844,8381,5.06014
dataset_D2/tr_50_pr_250/m_12_n_20_seed_42.txt,50,250,12,20,42,7731,58.5945,32108,8522,8667,7801,9.81305
dataset_D2/tr_50_pr_250/m_12_n_20_seed_43.txt,50,250,12,20,43,7753,149.346,32969,8613,8564,7781,12.8187
dataset_D2/tr_50_pr_250/m_12_n_20_seed_44.txt,50,250,12,20,44,8070,101.993,32708,8773,8813,8117,12.2938
dataset_D2/tr_50_pr_250/m_12_n_20_seed_45.txt,50,250,12,20,45,8300,43.0912,33191,9174,9280,8324,6.96794
dataset_D2/tr_50_pr_250/m_12_n_20_seed_46.txt,50,250,12,20,46,9011,60.0005,34130,9977,10112,9083,6.49002
dataset_D2/tr_50_pr_250/m_12_n_20_seed_47.txt,50,250,12,20,47,8661,64.7933,35057,9153,9375,8704,9.68927
dataset_D2/tr_50_pr_250/m_12_n_20_seed_48.txt,50,250,12,20,48,8893,26.7227,33628,10033,10113,8928,5.40721
dataset_D2/tr_50_pr_250/m_12_n_20_seed_49.txt,50,250,12,20,49,8366,51.8212,33187,9326,9453,8414,8.16875
dataset_D2/tr_50_pr_250/m_12_n_30_seed_00.txt,50,250,12,30,0,12300,133.835,51273,13939,14612,12474,10.7834
dataset_D2/tr_50_pr_250/m_12_n_30_seed_01.txt,50,250,12,30,1,11953,78.963,50402,13137,13365,12047,12.7104
dataset_D2/tr_50_pr_250/m_12_n_30_seed_02.txt,50,250,12,30,2,11754,193.007,49051,12789,13239,11881,14.3565
dataset_D2/tr_50_pr_250/m_12_n_30_seed_03.txt,50,250,12,30,3,11946,214.489,50775,13205,13211,12021,25.476
dataset_D2/tr_50_pr_250/m_12_n_30_seed_04.txt,50,250,12,30,4,11795,184.802,50849,13200,13168,11904,24.5518
dataset_D2/tr_50_pr_250/m_12_n_30_seed_05.txt,50,250,12,30,5,12358,89.5247,50395,14106,14010,12452,14.8058
dataset_D2/tr_50_pr_250/m_12_n_30_seed_06.txt,50,250,12,30,6,11069,347.694,50626,11995,11789,11161,18.1547
dataset_D2/tr_50_pr_250/m_12_n_30_seed_07.txt,50,250,12,30,7,12038,106.732,50164,13222,13850,12088,19.4455
dataset_D2/tr_50_pr_250/m_12_n_30_seed_08.txt,50,250,12,30,8,11608,96.6892,47190,12752,12815,11724,14.8488
dataset_D2/tr_50_pr_250/m_12_n_30_seed_09.txt,50,250,12,30,9,11599,162.87,48013,12570,12644,11727,8.64324
dataset_D2/tr_50_pr_250/m_12_n_30_seed_10.txt,50,250,12,30,10,12832,65.7621,50968,14100,14393,12947,9.34186
dataset_D2/tr_50_pr_250/m_12_n_30_seed_11.txt,50,250,12,30,11,11914,127.818,49028,13353,13348,11983,13.7282
dataset_D2/tr_50_pr_250/m_12_n_30_seed_12.txt,50,250,12,30,12,13178,68.9301,50860,15176,15674,13282,6.36631
dataset_D2/tr_50_pr_250/m_12_n_30_seed_13.txt,50,250,12,30,13,12684,152.937,52991,14641,14791,12878,13.0458
dataset_D2/tr_50_pr_250/m_12_n_30_seed_14.txt,50,250,12,30,14,12567,82.4121,51577,13760,14063,12666,14.3743
dataset_D2/tr_50_pr_250/m_12_n_30_seed_15.txt,50,250,12,30,15,12382,88.9765,49929,13974,14221,12513,7.37337
dataset_D2/tr_50_pr_250/m_12_n_30_seed_16.txt,50,250,12,30,16,12406,51.2298,50799,13286,13515,12466,8.19975
dataset_D2/tr_50_pr_250/m_12_n_30_seed_17.txt,50,250,12,30,17,12653,74.9761,50497,14214,14530,12740,12.1515
dataset_D2/tr_50_pr_250/m_12_n_30_seed_18.txt,50,250,12,30,18,12732,78.3748,51465,14471,14695,12854,9.10227
dataset_D2/tr_50_pr_250/m_12_n_30_seed_19.txt,50,250,12,30,19,12516,121.368,50535,14000,14519,12739,17.836
dataset_D2/tr_50_pr_250/m_12_n_30_seed_20.txt,50,250,12,30,20,11722,176.967,50243,12664,12659,11873,19.6862
dataset_D2/tr_50_pr_250/m_12_n_30_seed_21.txt,50,250,12,30,21,12414,68.595,49755,13606,14113,12472,11.4306
dataset_D2/tr_50_pr_250/m_12_n_30_seed_22.txt,50,250,12,30,22,12160,69.1262,50075,13282,13838,12279,11.093
dataset_D2/tr_50_pr_250/m_12_n_30_seed_23.txt,50,250,12,30,23,11300,343.281,51795,12065,12134,11350,25.2026
dataset_D2/tr_50_pr_250/m_12_n_30_seed_24.txt,50,250,12,30,24,12833,71.3226,52005,14344,14771,12918,5.66697
dataset_D2/tr_50_pr_250/m_12_n_30_seed_25.txt,50,250,12,30,25,11610,113.782,48429,12574,12390,11699,19.3015
dataset_D2/tr_50_pr_250/m_12_n_30_seed_26.txt,50,250,12,30,26,12111,136.874,51000,12925,13758,12184,22.5849
dataset_D2/tr_50_pr_250/m_12_n_30_seed_27.txt,50,250,12,30,27,12798,86.5858,52107,14415,15431,12930,10.2336
dataset_D2/tr_50_pr_250/m_12_n_30_seed_28.txt,50,250,12,30,28,12260,58.0421,50599,13812,13807,12334,6.36541
dataset_D2/tr_50_pr_250/m_12_n_30_seed_29.txt,50,250,12,30,29,12433,100.091,48630,13369,13474,12530,11.1276
dataset_D2/tr_50_pr_250/m_12_n_30_seed_30.txt,50,250,12,30,30,12565,105.207,52378,13797,13811,12659,10.2697
dataset_D2/tr_50_pr_250/m_12_n_30_seed_31.txt,50,250,12,30,31,12743,118.898,53702,14388,14253,12999,7.64331
dataset_D2/tr_50_pr_250/m_12_n_30_seed_32.txt,50,250,12,30,32,12029,90.2024,49290,13146,13295,12124,12.9209
dataset_D2/tr_50_pr_250/m_12_n_30_seed_33.txt,50,250,12,30,33,12721,83.9311,51050,14864,14921,12789,8.8593
dataset_D2/tr_50_pr_250/m_12_n_30_seed_34.txt,50,250,12,30,34,11939,94.957,50498,13130,13827,12104,15.3013
dataset_D2/tr_50_pr_250/m_12_n_30_seed_35.txt,50,250,12,30,35,11515,190.994,50654,12608,12935,11593,10.743
dataset_D2/tr_50_pr_250/m_12_n_30_seed_36.txt,50,250,12,30,36,12686,75.1547,52485,14630,14582,12743,7.18236
dataset_D2/tr_50_pr_250/m_12_n_30_seed_37.txt,50,250,12,30,37,11522,172.585,51150,12896,13258,11608,15.6188
dataset_D2/tr_50_pr_250/m_12_n_30_seed_38.txt,50,250,12,30,38,12462,117.513,51644,14519,14675,12532,15.1472
dataset_D2/tr_50_pr_250/m_12_n_30_seed_39.txt,50,250,12,30,39,11182,122.73,48848,11931,12204,11260,10.135
dataset_D2/tr_50_pr_250/m_12_n_30_seed_40.txt,50,250,12,30,40,11931,78.9849,50272,13305,13932,12019,11.1417
